book_id,work_id,title,author_id,author_name,genre,pub_year,series,series_index,format
b_000243,w_00121,Veridian: Prophecy (Book 1),a_0244,Quinn Allen,Romance,2002,The Lost Phoenix Saga,1,hardcover
b_000244,w_00122,Emerald Legacy (Book 2),a_0212,Morgan Lee,Science Fiction,2006,The Lost Phoenix Saga,2,paperback
b_000245,w_00122,Emerald Legacy (Book 2),a_0212,Morgan Lee,Science Fiction,2006,The Lost Phoenix Saga,2,ebook
b_000246,w_00122,Emerald Legacy (Book 2),a_0212,Morgan Lee,Science Fiction,2006,The Lost Phoenix Saga,2,hardcover
b_000247,w_00123,Eternal Star (Book 1),a_0501,Skyler Scott,Children,2003,The Sacred River Saga,1,paperback
b_000248,w_00123,Eternal Star (Book 1),a_0501,Skyler Scott,Children,2003,The Sacred River Saga,1,hardcover
b_000249,w_00123,Eternal Star (Book 1),a_0501,Skyler Scott,Children,2003,The Sacred River Saga,1,ebook
b_000250,w_00124,Crimson Mirror (Book 2),a_0322,Jamie Scott,Non-Fiction,1983,The Sacred River Saga,2,paperback
b_000251,w_00125,The Garden of Eldoria (Book 3),a_0326,Reese Perez,Children,2015,The Sacred River Saga,3,hardcover
b_000252,w_00125,The Garden of Eldoria (Book 3),a_0326,Reese Perez,Children,2015,The Sacred River Saga,3,paperback
b_000253,w_00126,Drakenfell: Legacy,a_0457,Reese Taylor,Children,1980,,0,paperback
b_000254,w_00126,Drakenfell: Legacy,a_0457,Reese Taylor,Children,1980,,0,ebook
b_000255,w_00127,Avalon: Code,a_0252,Drew Young,Poetry,2007,,0,hardcover
b_000256,w_00127,Avalon: Code,a_0252,Drew Young,Poetry,2007,,0,paperback
b_000257,w_00128,The Library of Mythos (Book 1),a_0070,Quinn White,Young Adult,1980,The Silver Secret Saga,1,paperback
b_000258,w_00129,Midnight Kingdom (Book 1),a_0596,Sage Lee,Horror,2015,The Silent Garden Saga,1,paperback
b_000259,w_00129,Midnight Kingdom (Book 1),a_0596,Sage Lee,Horror,2015,The Silent Garden Saga,1,ebook
b_000260,w_00130,Crimson Legacy (Book 1),a_0038,Cameron Davis,Children,1995,The Winter Labyrinth Saga,1,paperback
b_000261,w_00131,The Song of Drakenfell (Book 2),a_0400,Casey Thompson,Horror,2010,The Winter Labyrinth Saga,2,paperback
b_000262,w_00131,The Song of Drakenfell (Book 2),a_0400,Casey Thompson,Horror,2010,The Winter Labyrinth Saga,2,ebook
b_000263,w_00132,The Legacy of Solara (Book 3),a_0186,Riley Clark,Horror,2006,The Winter Labyrinth Saga,3,hardcover
b_000264,w_00132,The Legacy of Solara (Book 3),a_0186,Riley Clark,Horror,2006,The Winter Labyrinth Saga,3,paperback
b_000265,w_00132,The Legacy of Solara (Book 3),a_0186,Riley Clark,Horror,2006,The Winter Labyrinth Saga,3,ebook
b_000266,w_00133,The Legacy of Aramoor (Book 4),a_0149,Jordan Lopez,Historical,2025,The Winter Labyrinth Saga,4,hardcover
b_000267,w_00133,The Legacy of Aramoor (Book 4),a_0149,Jordan Lopez,Historical,2025,The Winter Labyrinth Saga,4,ebook
b_000268,w_00133,The Legacy of Aramoor (Book 4),a_0149,Jordan Lopez,Historical,2025,The Winter Labyrinth Saga,4,paperback
b_000269,w_00134,Valeria: Empire (Book 5),a_0029,Sage Wright,Romance,2000,The Winter Labyrinth Saga,5,ebook
b_000270,w_00134,Valeria: Empire (Book 5),a_0029,Sage Wright,Romance,2000,The Winter Labyrinth Saga,5,paperback
b_000271,w_00135,The Legacy of Kynthos (Book 6),a_0630,Morgan Anderson,Self-Help,2011,The Winter Labyrinth Saga,6,ebook
b_000272,w_00135,The Legacy of Kynthos (Book 6),a_0630,Morgan Anderson,Self-Help,2011,The Winter Labyrinth Saga,6,paperback
b_000273,w_00136,Silent Sea,a_0300,Taylor Martinez,Non-Fiction,2001,,0,hardcover
b_000274,w_00137,The Prophecy of Mythos,a_0239,Sam Allen,Young Adult,2002,,0,ebook
b_000275,w_00138,The Legacy of Veridian (Book 1),a_0518,Drew Lewis,Thriller,2011,The Summer Legacy Saga,1,hardcover
b_000276,w_00138,The Legacy of Veridian (Book 1),a_0518,Drew Lewis,Thriller,2011,The Summer Legacy Saga,1,ebook
b_000277,w_00138,The Legacy of Veridian (Book 1),a_0518,Drew Lewis,Thriller,2011,The Summer Legacy Saga,1,paperback
b_000278,w_00139,Kynthos: River (Book 2),a_0027,Logan Brown,Biography,1993,The Summer Legacy Saga,2,paperback
b_000279,w_00140,The Quest of Valeria (Book 3),a_0395,Morgan Hall,Young Adult,1980,The Summer Legacy Saga,3,paperback
b_000280,w_00140,The Quest of Valeria (Book 3),a_0395,Morgan Hall,Young Adult,1980,The Summer Legacy Saga,3,ebook
b_000281,w_00141,Sacred Mirror (Book 1),a_0346,Avery Brown,Horror,1980,The Lost Phoenix Saga,1,hardcover
b_000282,w_00141,Sacred Mirror (Book 1),a_0346,Avery Brown,Horror,1980,The Lost Phoenix Saga,1,paperback
b_000283,w_00141,Sacred Mirror (Book 1),a_0346,Avery Brown,Horror,1980,The Lost Phoenix Saga,1,ebook
b_000284,w_00142,Winter Star (Book 2),a_0387,Jordan Hall,Young Adult,1999,The Lost Phoenix Saga,2,ebook
b_000285,w_00142,Winter Star (Book 2),a_0387,Jordan Hall,Young Adult,1999,The Lost Phoenix Saga,2,paperback
b_000286,w_00143,Broken Chronicle (Book 3),a_0086,Drew Young,Non-Fiction,1992,The Lost Phoenix Saga,3,ebook
b_000287,w_00144,Valeria: Garden (Book 1),a_0666,Peyton Davis,Philosophy,2000,The Autumn Library Saga,1,ebook
b_000288,w_00145,Drakenfell: Sea (Book 2),a_0166,Peyton Johnson,Young Adult,2025,The Autumn Library Saga,2,hardcover
b_000289,w_00145,Drakenfell: Sea (Book 2),a_0166,Peyton Johnson,Young Adult,2025,The Autumn Library Saga,2,ebook
b_000290,w_00145,Drakenfell: Sea (Book 2),a_0166,Peyton Johnson,Young Adult,2025,The Autumn Library Saga,2,paperback
b_000291,w_00146,Solara: Blade (Book 3),a_0474,Jamie Taylor,Self-Help,1983,The Autumn Library Saga,3,ebook
b_000292,w_00146,Solara: Blade (Book 3),a_0474,Jamie Taylor,Self-Help,1983,The Autumn Library Saga,3,paperback
b_000293,w_00147,Solara: Quest (Book 1),a_0522,Kendall Clark,Classics,2008,The Lost Prophecy Saga,1,hardcover
b_000294,w_00147,Solara: Quest (Book 1),a_0522,Kendall Clark,Classics,2008,The Lost Prophecy Saga,1,paperback
b_000295,w_00148,Fallen Garden (Book 1),a_0240,Sam Wright,Children,2002,The Forgotten Mirror Saga,1,paperback
b_000296,w_00149,Aramoor: Labyrinth (Book 2),a_0091,Reese Scott,Business,2003,The Forgotten Mirror Saga,2,paperback
b_000297,w_00150,Golden Song (Book 1),a_0207,Casey Walker,Mystery,2024,The Lost Crown Saga,1,paperback
b_000298,w_00150,Golden Song (Book 1),a_0207,Casey Walker,Mystery,2024,The Lost Crown Saga,1,ebook
b_000299,w_00150,Golden Song (Book 1),a_0207,Casey Walker,Mystery,2024,The Lost Crown Saga,1,hardcover
b_000300,w_00151,The Prophecy of Nemoris (Book 2),a_0564,Harper Wilson,Graphic Novels,2025,The Lost Crown Saga,2,ebook
b_000301,w_00151,The Prophecy of Nemoris (Book 2),a_0564,Harper Wilson,Graphic Novels,2025,The Lost Crown Saga,2,paperback
b_000302,w_00151,The Prophecy of Nemoris (Book 2),a_0564,Harper Wilson,Graphic Novels,2025,The Lost Crown Saga,2,hardcover
b_000303,w_00152,The Empire of Valeria (Book 3),a_0634,Harper King,Business,1998,The Lost Crown Saga,3,paperback
b_000304,w_00153,Drakenfell: Song (Book 4),a_0655,Sam Brown,Young Adult,1996,The Lost Crown Saga,4,paperback
b_000305,w_00153,Drakenfell: Song (Book 4),a_0655,Sam Brown,Young Adult,1996,The Lost Crown Saga,4,hardcover
b_000306,w_00154,Mythos: Labyrinth (Book 5),a_0158,Logan Wilson,Classics,2010,The Lost Crown Saga,5,hardcover
b_000307,w_00154,Mythos: Labyrinth (Book 5),a_0158,Logan Wilson,Classics,2010,The Lost Crown Saga,5,ebook
b_000308,w_00155,Valeria: Crown (Book 6),a_0424,Peyton Hall,Young Adult,1997,The Lost Crown Saga,6,paperback
b_000309,w_00156,Kynthos: Quest,a_0105,Sam Wilson,Romance,2006,,0,hardcover
b_000310,w_00156,Kynthos: Quest,a_0105,Sam Wilson,Romance,2006,,0,ebook
b_000311,w_00157,Kynthos: Library,a_0497,Quinn White,Self-Help,1981,,0,paperback
b_000312,w_00158,The Song of Kynthos (Book 1),a_0291,Alex Martinez,Romance,2025,The Burning Chronicle Saga,1,ebook
b_000313,w_00158,The Song of Kynthos (Book 1),a_0291,Alex Martinez,Romance,2025,The Burning Chronicle Saga,1,paperback
b_000314,w_00158,The Song of Kynthos (Book 1),a_0291,Alex Martinez,Romance,2025,The Burning Chronicle Saga,1,hardcover
b_000315,w_00159,Solara: River (Book 2),a_0499,Sage Rodriguez,Historical,2003,The Burning Chronicle Saga,2,paperback
b_000316,w_00160,Storm Quest (Book 3),a_0479,Jordan Perez,Young Adult,2015,The Burning Chronicle Saga,3,hardcover
b_000317,w_00160,Storm Quest (Book 3),a_0479,Jordan Perez,Young Adult,2015,The Burning Chronicle Saga,3,ebook
b_000318,w_00161,Emerald Sea,a_0694,Riley Brown,Business,1999,,0,hardcover
b_000319,w_00161,Emerald Sea,a_0694,Riley Brown,Business,1999,,0,ebook
b_000320,w_00162,Solara: Mirror,a_0342,Peyton Brown,Non-Fiction,1991,,0,ebook
b_000321,w_00163,Hidden Garden (Book 1),a_0239,Sam Allen,History,1992,The Silent Empire Saga,1,hardcover
b_000322,w_00163,Hidden Garden (Book 1),a_0239,Sam Allen,History,1992,The Silent Empire Saga,1,ebook
b_000323,w_00163,Hidden Garden (Book 1),a_0239,Sam Allen,History,1992,The Silent Empire Saga,1,paperback
b_000324,w_00164,The Secret of Nemoris (Book 2),a_0368,Skyler Scott,Fantasy,2018,The Silent Empire Saga,2,ebook
b_000325,w_00164,The Secret of Nemoris (Book 2),a_0368,Skyler Scott,Fantasy,2018,The Silent Empire Saga,2,paperback
b_000326,w_00164,The Secret of Nemoris (Book 2),a_0368,Skyler Scott,Fantasy,2018,The Silent Empire Saga,2,hardcover
b_000327,w_00165,Drakenfell: Sea (Book 1),a_0113,Reese Moore,Mystery,2009,The Emerald Mirror Saga,1,hardcover
b_000328,w_00165,Drakenfell: Sea (Book 1),a_0113,Reese Moore,Mystery,2009,The Emerald Mirror Saga,1,paperback
b_000329,w_00166,Nemoris: River (Book 2),a_0078,Morgan Hall,Science Fiction,2013,The Emerald Mirror Saga,2,paperback
b_000330,w_00166,Nemoris: River (Book 2),a_0078,Morgan Hall,Science Fiction,2013,The Emerald Mirror Saga,2,hardcover
b_000331,w_00167,Avalon: Forest (Book 3),a_0363,Quinn Martin,Science Fiction,2002,The Emerald Mirror Saga,3,hardcover
b_000332,w_00167,Avalon: Forest (Book 3),a_0363,Quinn Martin,Science Fiction,2002,The Emerald Mirror Saga,3,paperback
b_000333,w_00168,Avalon: Throne (Book 4),a_0577,Riley Scott,Business,2007,The Emerald Mirror Saga,4,ebook
b_000334,w_00169,Golden Empire (Book 5),a_0373,Alex Brown,Business,1988,The Emerald Mirror Saga,5,hardcover
b_000335,w_00169,Golden Empire (Book 5),a_0373,Alex Brown,Business,1988,The Emerald Mirror Saga,5,ebook
b_000336,w_00170,The Labyrinth of Nemoris (Book 1),a_0547,Jordan Hall,Self-Help,2022,The Crimson Throne Saga,1,paperback
b_000337,w_00170,The Labyrinth of Nemoris (Book 1),a_0547,Jordan Hall,Self-Help,2022,The Crimson Throne Saga,1,ebook
b_000338,w_00170,The Labyrinth of Nemoris (Book 1),a_0547,Jordan Hall,Self-Help,2022,The Crimson Throne Saga,1,hardcover
b_000339,w_00171,Storm Prophecy (Book 2),a_0124,Harper Brown,Science Fiction,2017,The Crimson Throne Saga,2,paperback
b_000340,w_00171,Storm Prophecy (Book 2),a_0124,Harper Brown,Science Fiction,2017,The Crimson Throne Saga,2,hardcover
b_000341,w_00171,Storm Prophecy (Book 2),a_0124,Harper Brown,Science Fiction,2017,The Crimson Throne Saga,2,ebook
b_000342,w_00172,The Throne of Nemoris (Book 3),a_0314,Logan Rodriguez,Science Fiction,2006,The Crimson Throne Saga,3,hardcover
b_000343,w_00172,The Throne of Nemoris (Book 3),a_0314,Logan Rodriguez,Science Fiction,2006,The Crimson Throne Saga,3,ebook
b_000344,w_00173,Avalon: Legacy (Book 4),a_0429,Jamie Young,Historical,1991,The Crimson Throne Saga,4,hardcover
b_000345,w_00173,Avalon: Legacy (Book 4),a_0429,Jamie Young,Historical,1991,The Crimson Throne Saga,4,ebook
b_000346,w_00173,Avalon: Legacy (Book 4),a_0429,Jamie Young,Historical,1991,The Crimson Throne Saga,4,paperback
b_000347,w_00174,Autumn Mirror (Book 5),a_0243,Harper Allen,Children,1987,The Crimson Throne Saga,5,hardcover
b_000348,w_00174,Autumn Mirror (Book 5),a_0243,Harper Allen,Children,1987,The Crimson Throne Saga,5,ebook
b_000349,w_00175,Broken Kingdom (Book 1),a_0009,Sage Smith,Non-Fiction,2016,The Silver Quest Saga,1,ebook
b_000350,w_00175,Broken Kingdom (Book 1),a_0009,Sage Smith,Non-Fiction,2016,The Silver Quest Saga,1,paperback
b_000351,w_00175,Broken Kingdom (Book 1),a_0009,Sage Smith,Non-Fiction,2016,The Silver Quest Saga,1,hardcover
b_000352,w_00176,The Phoenix of Mythos (Book 2),a_0051,Harper Thomas,History,1988,The Silver Quest Saga,2,ebook
b_000353,w_00176,The Phoenix of Mythos (Book 2),a_0051,Harper Thomas,History,1988,The Silver Quest Saga,2,paperback
b_000354,w_00177,Crescent Sea (Book 3),a_0649,Jordan Martinez,Thriller,1999,The Silver Quest Saga,3,paperback
b_000355,w_00178,Avalon: Empire (Book 4),a_0423,Morgan White,Classics,1983,The Silver Quest Saga,4,hardcover
b_000356,w_00178,Avalon: Empire (Book 4),a_0423,Morgan White,Classics,1983,The Silver Quest Saga,4,paperback
b_000357,w_00178,Avalon: Empire (Book 4),a_0423,Morgan White,Classics,1983,The Silver Quest Saga,4,ebook
b_000358,w_00179,The River of Drakenfell (Book 5),a_0185,Morgan Thomas,Historical,1995,The Silver Quest Saga,5,ebook
b_000359,w_00180,The Labyrinth of Avalon (Book 6),a_0181,Kendall Thompson,Science Fiction,1998,The Silver Quest Saga,6,hardcover
b_000360,w_00181,The Empire of Drakenfell (Book 7),a_0027,Logan Brown,Classics,2014,The Silver Quest Saga,7,paperback
b_000361,w_00182,Emerald River,a_0661,Morgan Moore,Graphic Novels,2015,,0,paperback
b_000362,w_00183,Silver Empire,a_0075,Alex Clark,Fantasy,2008,,0,hardcover
b_000363,w_00184,Drakenfell: Labyrinth,a_0531,Kendall Scott,Biography,2022,,0,paperback
b_000364,w_00184,Drakenfell: Labyrinth,a_0531,Kendall Scott,Biography,2022,,0,hardcover
b_000365,w_00185,Nemoris: Blade (Book 1),a_0168,Jordan Thompson,Self-Help,2025,The Summer Prophecy Saga,1,hardcover
b_000366,w_00185,Nemoris: Blade (Book 1),a_0168,Jordan Thompson,Self-Help,2025,The Summer Prophecy Saga,1,paperback
b_000367,w_00186,Silent Forest (Book 1),a_0234,Casey Taylor,Poetry,1983,The Silver Kingdom Saga,1,hardcover
b_000368,w_00187,Lost Prophecy (Book 2),a_0191,Kendall Jones,Business,1986,The Silver Kingdom Saga,2,paperback
b_000369,w_00187,Lost Prophecy (Book 2),a_0191,Kendall Jones,Business,1986,The Silver Kingdom Saga,2,hardcover
b_000370,w_00187,Lost Prophecy (Book 2),a_0191,Kendall Jones,Business,1986,The Silver Kingdom Saga,2,ebook
b_000371,w_00188,Kynthos: Phoenix (Book 3),a_0577,Riley Scott,Biography,1980,The Silver Kingdom Saga,3,paperback
b_000372,w_00188,Kynthos: Phoenix (Book 3),a_0577,Riley Scott,Biography,1980,The Silver Kingdom Saga,3,hardcover
b_000373,w_00189,The Forest of Valeria (Book 4),a_0022,Cameron White,Non-Fiction,2023,The Silver Kingdom Saga,4,hardcover
b_000374,w_00189,The Forest of Valeria (Book 4),a_0022,Cameron White,Non-Fiction,2023,The Silver Kingdom Saga,4,ebook
b_000375,w_00190,Broken Code (Book 1),a_0246,Sam Allen,Poetry,2022,The Wicked Chronicle Saga,1,paperback
b_000376,w_00190,Broken Code (Book 1),a_0246,Sam Allen,Poetry,2022,The Wicked Chronicle Saga,1,hardcover
b_000377,w_00190,Broken Code (Book 1),a_0246,Sam Allen,Poetry,2022,The Wicked Chronicle Saga,1,ebook
b_000378,w_00191,The Library of Eldoria (Book 2),a_0195,Cameron Wright,Mystery,2024,The Wicked Chronicle Saga,2,ebook
b_000379,w_00191,The Library of Eldoria (Book 2),a_0195,Cameron Wright,Mystery,2024,The Wicked Chronicle Saga,2,paperback
b_000380,w_00192,Broken Library (Book 1),a_0191,Kendall Jones,Romance,2016,The Storm Quest Saga,1,ebook
b_000381,w_00193,Solara: Song (Book 2),a_0135,Quinn Hernandez,Children,1988,The Storm Quest Saga,2,paperback
b_000382,w_00193,Solara: Song (Book 2),a_0135,Quinn Hernandez,Children,1988,The Storm Quest Saga,2,hardcover
b_000383,w_00193,Solara: Song (Book 2),a_0135,Quinn Hernandez,Children,1988,The Storm Quest Saga,2,ebook
b_000384,w_00194,Burning Prophecy (Book 3),a_0638,Peyton Johnson,Poetry,1998,The Storm Quest Saga,3,hardcover
b_000385,w_00194,Burning Prophecy (Book 3),a_0638,Peyton Johnson,Poetry,1998,The Storm Quest Saga,3,ebook
b_000386,w_00194,Burning Prophecy (Book 3),a_0638,Peyton Johnson,Poetry,1998,The Storm Quest Saga,3,paperback
b_000387,w_00195,Silver Throne (Book 4),a_0265,Sage Hernandez,Mystery,2019,The Storm Quest Saga,4,paperback
b_000388,w_00196,Storm Star (Book 1),a_0292,Drew Garcia,Young Adult,1983,The Winter Garden Saga,1,hardcover
b_000389,w_00197,The Kingdom of Eldoria (Book 2),a_0269,Casey Thomas,Non-Fiction,2007,The Winter Garden Saga,2,paperback
b_000390,w_00197,The Kingdom of Eldoria (Book 2),a_0269,Casey Thomas,Non-Fiction,2007,The Winter Garden Saga,2,hardcover
b_000391,w_00198,Sacred Library (Book 3),a_0686,Cameron Rodriguez,Young Adult,2004,The Winter Garden Saga,3,hardcover
b_000392,w_00198,Sacred Library (Book 3),a_0686,Cameron Rodriguez,Young Adult,2004,The Winter Garden Saga,3,paperback
b_000393,w_00199,Sacred River (Book 4),a_0237,Riley Scott,Philosophy,2006,The Winter Garden Saga,4,hardcover
b_000394,w_00199,Sacred River (Book 4),a_0237,Riley Scott,Philosophy,2006,The Winter Garden Saga,4,paperback
b_000395,w_00199,Sacred River (Book 4),a_0237,Riley Scott,Philosophy,2006,The Winter Garden Saga,4,ebook
b_000396,w_00200,Solara: Kingdom,a_0239,Sam Allen,Science Fiction,2005,,0,ebook
b_000397,w_00201,The Star of Avalon,a_0229,Jordan Martinez,Philosophy,1990,,0,paperback
b_000398,w_00201,The Star of Avalon,a_0229,Jordan Martinez,Philosophy,1990,,0,hardcover
b_000399,w_00202,Hidden Throne,a_0228,Quinn Miller,History,1999,,0,hardcover
b_000400,w_00203,Solara: Labyrinth,a_0062,Kendall Hernandez,Classics,2006,,0,paperback
b_000401,w_00204,Storm Quest,a_0422,Reese Lopez,Biography,2010,,0,hardcover
b_000402,w_00204,Storm Quest,a_0422,Reese Lopez,Biography,2010,,0,ebook
b_000403,w_00204,Storm Quest,a_0422,Reese Lopez,Biography,2010,,0,paperback
b_000404,w_00205,Mythos: Blade (Book 1),a_0017,Morgan Miller,Historical,1984,The Golden Forest Saga,1,ebook
b_000405,w_00205,Mythos: Blade (Book 1),a_0017,Morgan Miller,Historical,1984,The Golden Forest Saga,1,hardcover
b_000406,w_00205,Mythos: Blade (Book 1),a_0017,Morgan Miller,Historical,1984,The Golden Forest Saga,1,paperback
b_000407,w_00206,Autumn Kingdom (Book 2),a_0158,Logan Wilson,Classics,1980,The Golden Forest Saga,2,hardcover
b_000408,w_00206,Autumn Kingdom (Book 2),a_0158,Logan Wilson,Classics,1980,The Golden Forest Saga,2,paperback
b_000409,w_00207,The Prophecy of Kynthos (Book 3),a_0141,Casey Rodriguez,Poetry,2013,The Golden Forest Saga,3,ebook
b_000410,w_00207,The Prophecy of Kynthos (Book 3),a_0141,Casey Rodriguez,Poetry,2013,The Golden Forest Saga,3,hardcover
b_000411,w_00207,The Prophecy of Kynthos (Book 3),a_0141,Casey Rodriguez,Poetry,2013,The Golden Forest Saga,3,paperback
b_000412,w_00208,Summer Sea (Book 1),a_0204,Casey Wright,Mystery,2024,The Eternal Secret Saga,1,ebook
b_000413,w_00208,Summer Sea (Book 1),a_0204,Casey Wright,Mystery,2024,The Eternal Secret Saga,1,paperback
b_000414,w_00208,Summer Sea (Book 1),a_0204,Casey Wright,Mystery,2024,The Eternal Secret Saga,1,hardcover
b_000415,w_00209,Emerald Kingdom (Book 2),a_0529,Jordan Davis,Poetry,2024,The Eternal Secret Saga,2,hardcover
b_000416,w_00210,Crimson Code (Book 3),a_0419,Skyler Lewis,Classics,2006,The Eternal Secret Saga,3,paperback
b_000417,w_00210,Crimson Code (Book 3),a_0419,Skyler Lewis,Classics,2006,The Eternal Secret Saga,3,hardcover
b_000418,w_00210,Crimson Code (Book 3),a_0419,Skyler Lewis,Classics,2006,The Eternal Secret Saga,3,ebook
b_000419,w_00211,The River of Mythos (Book 4),a_0693,Kendall Taylor,Non-Fiction,1999,The Eternal Secret Saga,4,hardcover
b_000420,w_00211,The River of Mythos (Book 4),a_0693,Kendall Taylor,Non-Fiction,1999,The Eternal Secret Saga,4,paperback
b_000421,w_00211,The River of Mythos (Book 4),a_0693,Kendall Taylor,Non-Fiction,1999,The Eternal Secret Saga,4,ebook
b_000422,w_00212,The Kingdom of Nemoris (Book 5),a_0245,Jamie Wilson,Graphic Novels,2008,The Eternal Secret Saga,5,hardcover
b_000423,w_00212,The Kingdom of Nemoris (Book 5),a_0245,Jamie Wilson,Graphic Novels,2008,The Eternal Secret Saga,5,paperback
b_000424,w_00212,The Kingdom of Nemoris (Book 5),a_0245,Jamie Wilson,Graphic Novels,2008,The Eternal Secret Saga,5,ebook
b_000425,w_00213,The Quest of Avalon,a_0649,Jordan Martinez,Horror,2011,,0,hardcover
b_000426,w_00213,The Quest of Avalon,a_0649,Jordan Martinez,Horror,2011,,0,paperback
b_000427,w_00214,Kynthos: Song,a_0031,Avery Lewis,Non-Fiction,2022,,0,hardcover
b_000428,w_00215,Lost Library,a_0352,Kendall Lewis,Fantasy,1999,,0,paperback
b_000429,w_00215,Lost Library,a_0352,Kendall Lewis,Fantasy,1999,,0,hardcover
b_000430,w_00216,Eldoria: Chronicle,a_0559,Quinn Lewis,Poetry,1986,,0,hardcover
b_000431,w_00216,Eldoria: Chronicle,a_0559,Quinn Lewis,Poetry,1986,,0,paperback
b_000432,w_00216,Eldoria: Chronicle,a_0559,Quinn Lewis,Poetry,1986,,0,ebook
b_000433,w_00217,Hidden Song,a_0372,Kendall Clark,Thriller,1994,,0,hardcover
b_000434,w_00217,Hidden Song,a_0372,Kendall Clark,Thriller,1994,,0,paperback
b_000435,w_00218,The Prophecy of Mythos,a_0653,Quinn Thompson,Classics,1983,,0,hardcover
b_000436,w_00218,The Prophecy of Mythos,a_0653,Quinn Thompson,Classics,1983,,0,ebook
b_000437,w_00219,Veridian: River (Book 1),a_0220,Skyler Perez,Young Adult,1983,The Sacred Star Saga,1,hardcover
b_000438,w_00220,Aramoor: Library (Book 2),a_0023,Morgan Allen,History,2020,The Sacred Star Saga,2,paperback
